95
96
95
95
92
94
97
96
93
90
99
94
98
98
98
96
96
92
93
86
95
96
95
97
97
96
97
99
99
99
99
99
99
99
99
99
87
78
63
46
28
24
30
56
74
93
99
99
99
99
99
99
99
99
98
99
98
96
99
98
98
98
98
99
98
97
96
98
97
95
96
95
92
92
93
92
91
83
80
77
77
77
78
78
70
58
36
27
26
24
26
28
32
96
98
99
100
99
97
99
95
93
91
85
82
84
91
94
91
88
89
96
